Person 1,Relationship,Person 2
http://linkedart.ascdc.tw/lod/Person/PR0428,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0041
http://linkedart.ascdc.tw/lod/Person/PR0211,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0451
http://linkedart.ascdc.tw/lod/Person/PR0189,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0499,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0006,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0158
http://linkedart.ascdc.tw/lod/Person/PR0105,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0174,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0121
http://linkedart.ascdc.tw/lod/Person/PR0003,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0106
http://linkedart.ascdc.tw/lod/Person/PR0097,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0204
http://linkedart.ascdc.tw/lod/Person/PR0101,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0144
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0111
http://linkedart.ascdc.tw/lod/Person/PR0326,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0210
http://linkedart.ascdc.tw/lod/Person/PR0011,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0178
http://linkedart.ascdc.tw/lod/Person/PR0121,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0123
http://linkedart.ascdc.tw/lod/Person/PR0184,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0004
http://linkedart.ascdc.tw/lod/Person/PR0099,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0102
http://linkedart.ascdc.tw/lod/Person/PR0106,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0171
http://linkedart.ascdc.tw/lod/Person/PR0171,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0003
http://linkedart.ascdc.tw/lod/Person/PR0040,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0296,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0209
http://linkedart.ascdc.tw/lod/Person/PR0071,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0015
http://linkedart.ascdc.tw/lod/Person/PR0155,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0139,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0121
http://linkedart.ascdc.tw/lod/Person/PR0495,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0113,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0083
http://linkedart.ascdc.tw/lod/Person/PR0171,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0104
http://linkedart.ascdc.tw/lod/Person/PR0408,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0121,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0124
http://linkedart.ascdc.tw/lod/Person/PR0188,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0004,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0113
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0492
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0191
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0187
http://linkedart.ascdc.tw/lod/Person/PR0489,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0488
http://linkedart.ascdc.tw/lod/Person/PR0204,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0098
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0405
http://linkedart.ascdc.tw/lod/Person/PR0085,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0015
http://linkedart.ascdc.tw/lod/Person/PR0055,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0411
http://linkedart.ascdc.tw/lod/Person/PR0128,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0143,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0115
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0427
http://linkedart.ascdc.tw/lod/Person/PR0113,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0004
http://linkedart.ascdc.tw/lod/Person/PR0141,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0062,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0048,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0005
http://linkedart.ascdc.tw/lod/Person/PR0013,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0137
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0200
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0431
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0190
http://linkedart.ascdc.tw/lod/Person/PR0211,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0456
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0423
http://linkedart.ascdc.tw/lod/Person/PR0063,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0019
http://linkedart.ascdc.tw/lod/Person/PR0002,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0189
http://linkedart.ascdc.tw/lod/Person/PR0208,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0461
http://linkedart.ascdc.tw/lod/Person/PR0452,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0211
http://linkedart.ascdc.tw/lod/Person/PR0117,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0182
http://linkedart.ascdc.tw/lod/Person/PR0197,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0200
http://linkedart.ascdc.tw/lod/Person/PR0147,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0148
http://linkedart.ascdc.tw/lod/Person/PR0099,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0100
http://linkedart.ascdc.tw/lod/Person/PR0405,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0413
http://linkedart.ascdc.tw/lod/Person/PR0413,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0405
http://linkedart.ascdc.tw/lod/Person/PR0137,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0188
http://linkedart.ascdc.tw/lod/Person/PR0069,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0431,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0432
http://linkedart.ascdc.tw/lod/Person/PR0140,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0121
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0148,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0147
http://linkedart.ascdc.tw/lod/Person/PR0171,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0106
http://linkedart.ascdc.tw/lod/Person/PR0468,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0463
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0497
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0097
http://linkedart.ascdc.tw/lod/Person/PR0188,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0187
http://linkedart.ascdc.tw/lod/Person/PR0405,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0058
http://linkedart.ascdc.tw/lod/Person/PR0132,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0431,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0041
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0069
http://linkedart.ascdc.tw/lod/Person/PR0112,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0183
http://linkedart.ascdc.tw/lod/Person/PR0154,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0210
http://linkedart.ascdc.tw/lod/Person/PR0194,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0014
http://linkedart.ascdc.tw/lod/Person/PR0480,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0483
http://linkedart.ascdc.tw/lod/Person/PR0137,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0187
http://linkedart.ascdc.tw/lod/Person/PR0006,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0128
http://linkedart.ascdc.tw/lod/Person/PR0297,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0059
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0311
http://linkedart.ascdc.tw/lod/Person/PR0098,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0001
http://linkedart.ascdc.tw/lod/Person/PR0414,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0210
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0005
http://linkedart.ascdc.tw/lod/Person/PR0204,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0111
http://linkedart.ascdc.tw/lod/Person/PR0108,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0204
http://linkedart.ascdc.tw/lod/Person/PR0418,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0210
http://linkedart.ascdc.tw/lod/Person/PR0208,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0460
http://linkedart.ascdc.tw/lod/Person/PR0187,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0188
http://linkedart.ascdc.tw/lod/Person/PR0172,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0173
http://linkedart.ascdc.tw/lod/Person/PR0110,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0109
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0167
http://linkedart.ascdc.tw/lod/Person/PR0447,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0095
http://linkedart.ascdc.tw/lod/Person/PR0294,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0335
http://linkedart.ascdc.tw/lod/Person/PR0488,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0059
http://linkedart.ascdc.tw/lod/Person/PR0210,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0284
http://linkedart.ascdc.tw/lod/Person/PR0051,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0010
http://linkedart.ascdc.tw/lod/Person/PR0061,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0013
http://linkedart.ascdc.tw/lod/Person/PR0442,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0095
http://linkedart.ascdc.tw/lod/Person/PR0125,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0214,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0220
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0007
http://linkedart.ascdc.tw/lod/Person/PR0119,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0115
http://linkedart.ascdc.tw/lod/Person/PR0009,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0164
http://linkedart.ascdc.tw/lod/Person/PR0244,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0240
http://linkedart.ascdc.tw/lod/Person/PR0093,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0335
http://linkedart.ascdc.tw/lod/Person/PR0007,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0188
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0410
http://linkedart.ascdc.tw/lod/Person/PR0170,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0184
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0162
http://linkedart.ascdc.tw/lod/Person/PR0133,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0125
http://linkedart.ascdc.tw/lod/Person/PR0183,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0005
http://linkedart.ascdc.tw/lod/Person/PR0163,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0157
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0082
http://linkedart.ascdc.tw/lod/Person/PR0084,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0425
http://linkedart.ascdc.tw/lod/Person/PR0093,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0473
http://linkedart.ascdc.tw/lod/Person/PR0001,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0105
http://linkedart.ascdc.tw/lod/Person/PR0147,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0008,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0089
http://linkedart.ascdc.tw/lod/Person/PR0211,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0453
http://linkedart.ascdc.tw/lod/Person/PR0006,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0133
http://linkedart.ascdc.tw/lod/Person/PR0015,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0011
http://linkedart.ascdc.tw/lod/Person/PR0394,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0079
http://linkedart.ascdc.tw/lod/Person/PR0423,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0422
http://linkedart.ascdc.tw/lod/Person/PR0186,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0012
http://linkedart.ascdc.tw/lod/Person/PR0374,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0095
http://linkedart.ascdc.tw/lod/Person/PR0116,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0161
http://linkedart.ascdc.tw/lod/Person/PR0148,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0008
http://linkedart.ascdc.tw/lod/Person/PR0161,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0133,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0006
http://linkedart.ascdc.tw/lod/Person/PR0058,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0015
http://linkedart.ascdc.tw/lod/Person/PR0470,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0093
http://linkedart.ascdc.tw/lod/Person/PR0122,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0115
http://linkedart.ascdc.tw/lod/Person/PR0041,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0428
http://linkedart.ascdc.tw/lod/Person/PR0157,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0053,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0204
http://linkedart.ascdc.tw/lod/Person/PR0166,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0009
http://linkedart.ascdc.tw/lod/Person/PR0462,http://vocab.getty.edu/ontology#ulan1541_spouse_of,http://linkedart.ascdc.tw/lod/Person/PR0461
http://linkedart.ascdc.tw/lod/Person/PR0079,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0346
http://linkedart.ascdc.tw/lod/Person/PR0422,http://vocab.getty.edu/ontology#ulan1511_child_of,http://linkedart.ascdc.tw/lod/Person/PR0084
http://linkedart.ascdc.tw/lod/Person/PR0005,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0201
http://linkedart.ascdc.tw/lod/Person/PR0003,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0023
http://linkedart.ascdc.tw/lod/Person/PR0010,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0051
http://linkedart.ascdc.tw/lod/Person/PR0204,http://vocab.getty.edu/ontology#ulan1512_parent_of,http://linkedart.ascdc.tw/lod/Person/PR0097
http://linkedart.ascdc.tw/lod/Person/PR0187,http://vocab.getty.edu/ontology#ulan1550_relative_by_marriage,http://linkedart.ascdc.tw/lod/Person/PR0002
http://linkedart.ascdc.tw/lod/Person/PR0220,http://vocab.getty.edu/ontology#ulan2550_friend_of,http://linkedart.ascdc.tw/lod/Person/PR0250
